Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM
UF800_Spain	UF800_Spain-SRR15512634	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512634_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512634_2.fastq.gz	NA
UF800_Spain	UF800_Spain-SRR15512698	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512698_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512698_2.fastq.gz	NA
UF800_Spain	UF800_Spain-SRR15512699	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512699_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512699_2.fastq.gz	NA
UF803_Spain	UF803_Spain-SRR15512612	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512612_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512612_2.fastq.gz	NA
UF803_Spain	UF803_Spain-SRR15512617	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512617_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512617_2.fastq.gz	NA
UF803_Spain	UF803_Spain-SRR15512609	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512609_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512609_2.fastq.gz	NA
UF803_Spain	UF803_Spain-SRR15512610	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512610_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512610_2.fastq.gz	NA
UF803_Spain	UF803_Spain-SRR15512611	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512611_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512611_2.fastq.gz	NA
UF803_Spain	UF803_Spain-SRR15512613	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512613_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512613_2.fastq.gz	NA
UF803_Spain	UF803_Spain-SRR15512614	0	4	PE	NA	double	half	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512614_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512614_2.fastq.gz	NA
UF803_Spain	UF803_Spain-SRR15512616	0	4	PE	NA	double	half	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512616_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR15512616_2.fastq.gz	NA
G83T_Germany	G83T_Germany-ERR7563587	0	4	PE	NA	double	half	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/ERR7563587_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/ERR7563587_2.fastq.gz	NA
G83T_Germany	G83T_Germany-ERR7564468	0	4	PE	NA	double	half	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/ERR7564468_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/ERR7564468_2.fastq.gz	NA
G83T_Germany	G83T_Germany-ERR7564473	0	4	PE	NA	double	half	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/ERR7564473_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/ERR7564473_2.fastq.gz	NA
G83T_Germany	G83T_Germany-ERR7566245	0	4	PE	NA	double	half	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/ERR7566245_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/ERR7566245_2.fastq.gz	NA
G83T_Germany	G83T_Germany-ERR7566247	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/ERR7566247_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/ERR7566247_2.fastq.gz	NA
Abusir1630_Egypt	Abusir1630_Egypt-ERR4374948	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/ERR4374948_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/ERR4374948_2.fastq.gz	NA
Abusir1630_Egypt	Abusir1630_Egypt-ERR4375144	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/ERR4375144.fastq.gz	NA	NA
Abusir1630_Egypt	Abusir1630_Egypt-ERR4383828	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/ERR4383828.fastq.gz	NA	NA
Abusir1630_Egypt	Abusir1630_Egypt-ERR4383829	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/ERR4383829.fastq.gz	NA	NA
Ml2-10	Ml2-10-Ml2-10	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR3330052_1.fastq.gz	NA	NA
Ml6-50	Ml6-50-Ml6-50	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR3330053_1.fastq.gz	NA	NA
Ml6-55	Ml6-55-Ml6-55	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR3330054_1.fastq.gz	NA	NA
Brw15-1E	Brw15-1E-Brw15-1E	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR3672737_1.fastq.gz	NA	NA
Brw15-5E	Brw15-5E-Brw15-5E	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR3672738_1.fastq.gz	NA	NA
Brw15-25M	Brw15-25M-Brw15-25M	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR3672739_1.fastq.gz	NA	NA
Brw15-6M2	Brw15-6M2-Brw15-6M2	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR3672749_1.fastq.gz	NA	NA
Brw15-10M	Brw15-10M-Brw15-10M	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR3672752_1.fastq.gz	NA	NA
Brw15-12M	Brw15-12M-Brw15-12M	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR3672753_1.fastq.gz	NA	NA
Brw15-13L	Brw15-13L-Brw15-13L	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR3672754_1.fastq.gz	NA	NA
Brw15-17L	Brw15-17L-Brw15-17L	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR3672755_1.fastq.gz	NA	NA
Brw15-17M	Brw15-17M-Brw15-17M	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR3672756_1.fastq.gz	NA	NA
Brw15-20M	Brw15-20M-Brw15-20M	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR3672757_1.fastq.gz	NA	NA
Brw15-25E	Brw15-25E-Brw15-25E	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR3672758_1.fastq.gz	NA	NA
ARLP_49	ARLP_49-ARLP_49	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241707_1.fastq.gz	NA	NA
ARLP_48	ARLP_48-ARLP_48	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241708_1.fastq.gz	NA	NA
ARLP_57	ARLP_57-ARLP_57	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241709_1.fastq.gz	NA	NA
ARLP_52	ARLP_52-ARLP_52	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241710_1.fastq.gz	NA	NA
ARLP_37	ARLP_37-ARLP_37	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241711_1.fastq.gz	NA	NA
ARLP_32	ARLP_32-ARLP_32	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241712_1.fastq.gz	NA	NA
ARLP_46	ARLP_46-ARLP_46	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241713_1.fastq.gz	NA	NA
ARLP_40	ARLP_40-ARLP_40	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241714_1.fastq.gz	NA	NA
ARLP_63	ARLP_63-ARLP_63	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241715_1.fastq.gz	NA	NA
ARLP_62	ARLP_62-ARLP_62	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241716_1.fastq.gz	NA	NA
Bn8-46	Bn8-46-Bn8-46	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241717_1.fastq.gz	NA	NA
Bn8-47	Bn8-47-Bn8-47	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241718_1.fastq.gz	NA	NA
Bn7-39	Bn7-39-Bn7-39	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241719_1.fastq.gz	NA	NA
Bn7-41	Bn7-41-Bn7-41	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241720_1.fastq.gz	NA	NA
ARLP_73	ARLP_73-ARLP_73	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241721_1.fastq.gz	NA	NA
ARLP_74	ARLP_74-ARLP_74	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241722_1.fastq.gz	NA	NA
ARLP_65	ARLP_65-ARLP_65	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241723_1.fastq.gz	NA	NA
ARLP_68	ARLP_68-ARLP_68	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241724_1.fastq.gz	NA	NA
Bn8-51	Bn8-51-Bn8-51	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241725_1.fastq.gz	NA	NA
Bn8-52	Bn8-52-Bn8-52	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241726_1.fastq.gz	NA	NA
Br14-3	Br14-3-Br14-3	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241727_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241727_2.fastq.gz	NA
Br14-2	Br14-2-Br14-2	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241728_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241728_2.fastq.gz	NA
Br14-1	Br14-1-Br14-1	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241729_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241729_2.fastq.gz	NA
BP	BP-BPA1	0	4	SE	NA	double	half	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241730_1.fastq.gz	NA	NA
Br2016-14	Br2016-14-Br2016_14-2	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241731_1.fastq.gz	NA	NA
Br1	Br1-Br1A1	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241732_1.fastq.gz	NA	NA
Br14-5	Br14-5-Br14-5	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241733_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241733_2.fastq.gz	NA
Br14-4	Br14-4-Br14-4	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241734_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241734_2.fastq.gz	NA
Br2016-16	Br2016-16-Br2016-16	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241735_1.fastq.gz	NA	NA
Br2016-15	Br2016-15-Br2016-15	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241736_1.fastq.gz	NA	NA
Ye3s2	Ye3s2-Ye3s2	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241737_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241737_2.fastq.gz	NA
Gu4-19L	Gu4-19L-Gu4-19L	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241738_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241738_2.fastq.gz	NA
Br2016-45	Br2016-45-Br2016-45	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241739_1.fastq.gz	NA	NA
Br2016-46	Br2016-46-Br2016-46	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241740_1.fastq.gz	NA	NA
Br2016-21	Br2016-21-Br2016-21	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241741_1.fastq.gz	NA	NA
Br2016-24	Br2016-24-Br2016-24	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241742_1.fastq.gz	NA	NA
Br2016-26	Br2016-26-Br2016-26	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241743_1.fastq.gz	NA	NA
Br2016-27	Br2016-27-Br2016-27	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241744_1.fastq.gz	NA	NA
Br2016-17	Br2016-17-Br2016-17	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241745_1.fastq.gz	NA	NA
Br2016-18	Br2016-18-Br2016-18	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241746_1.fastq.gz	NA	NA
Br2016-19	Br2016-19-Br2016-19	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241747_1.fastq.gz	NA	NA
Br2016-20	Br2016-20-Br2016-20	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241748_1.fastq.gz	NA	NA
BrMM1	BrMM1-BrMM1_A3	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241749_1.fastq.gz	NA	NA
Gu5-23	Gu5-23-Gu5-23	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241750_1.fastq.gz	NA	NA
Ye4-10	Ye4-10-Ye4-10L	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241751_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241751_2.fastq.gz	NA
Ye4-11	Ye4-11-Ye4-11	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241752_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241752_2.fastq.gz	NA
Ye4-12	Ye4-12-Ye4-12	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241753_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241753_2.fastq.gz	NA
Ye4-8	Ye4-8-Ye4-8L	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241754_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241754_2.fastq.gz	NA
Zensho-2	Zensho-2-Zensho-2	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241755_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241755_2.fastq.gz	NA
Zensho-4	Zensho-4-Zensho-4	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241756_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241756_2.fastq.gz	NA
Zensho-5	Zensho-5-Zensho-5	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241757_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241757_2.fastq.gz	NA
Zensho-9	Zensho-9-Zensho-9	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241758_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241758_2.fastq.gz	NA
Br2016-47	Br2016-47-Br2016-47	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241759_1.fastq.gz	NA	NA
BrMM4	BrMM4-BrMM4_A3	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241760_1.fastq.gz	NA	NA
BrMM2	BrMM2-BrMM2_A3	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241761_1.fastq.gz	NA	NA
EGG	EGG-EGG	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241762_1.fastq.gz	NA	NA
BrMM5	BrMM5-BrMM5_A3	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241763_1.fastq.gz	NA	NA
Gu4-17	Gu4-17-Gu4-17L	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241764_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241764_2.fastq.gz	NA
Fio3	Fio3-Fio3	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241765_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241765_2.fastq.gz	NA
Ye2-3	Ye2-3-Ye2-3-A10	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241766_1.fastq.gz	NA	NA
US57	US57-US57	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241767_1.fastq.gz	NA	NA
Tsukuba-1	Tsukuba-1-Tsukuba-1	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241768_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241768_2.fastq.gz	NA
Thai-311	Thai-311-Thai-311	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241769_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241769_2.fastq.gz	NA
Thai-237	Thai-237-Thai-237	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241770_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241770_2.fastq.gz	NA
Ryukyu-2	Ryukyu-2-Ryukyu-2	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241771_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241771_2.fastq.gz	NA
Pak	Pak-Pak_A1	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241772_1.fastq.gz	NA	NA
Oku-4	Oku-4-Oku-4	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241773_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241773_2.fastq.gz	NA
Ng17-39	Ng17-39-Ng17-39	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241774_1.fastq.gz	NA	NA
Ng16-38	Ng16-38-Ng16-38	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241775_1.fastq.gz	NA	NA
Ml10-93	Ml10-93-Ml10-93	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241776_1.fastq.gz	NA	NA
Ml10-94	Ml10-94-Ml10-94	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241777_1.fastq.gz	NA	NA
Kanazawa	Kanazawa-Kanazawa	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241778_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241778_2.fastq.gz	NA
Kitasato	Kitasato-Kitasato	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241779_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241779_2.fastq.gz	NA
