Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM
Indonesia-1	Indonesia-1-Indonesia-1	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241780_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241780_2.fastq.gz	NA
Izumi	Izumi-Izumi	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241781_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241781_2.fastq.gz	NA
Kyoto-1	Kyoto-1-Kyoto-1	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241782_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241782_2.fastq.gz	NA
Ml10-91	Ml10-91-Ml10-91	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241783_1.fastq.gz	NA	NA
Korea-3-2	Korea-3-2-Korea-3-2	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241784_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241784_2.fastq.gz	NA
Kusatsu-6	Kusatsu-6-Kusatsu-6	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241785_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241785_2.fastq.gz	NA
Ml9-80	Ml9-80-Ml9-80	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241786_1.fastq.gz	NA	NA
Ml9-79	Ml9-79-Ml9-79	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241787_1.fastq.gz	NA	NA
ML2-5	ML2-5-Ml2-5	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241788_1.fastq.gz	NA	NA
Ml10-99	Ml10-99-Ml10-99	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241789_1.fastq.gz	NA	NA
Ml10-98	Ml10-98-Ml10-98	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241790_1.fastq.gz	NA	NA
Ml10-97	Ml10-97-Ml10-97	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241791_1.fastq.gz	NA	NA
Ml10-96	Ml10-96-Ml10-96	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241792_1.fastq.gz	NA	NA
Ml10-95	Ml10-95-Ml10-95	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241793_1.fastq.gz	NA	NA
Ml9-82	Ml9-82-Ml9-82	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241794_1.fastq.gz	NA	NA
Ml9-81	Ml9-81-Ml9-81	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241795_1.fastq.gz	NA	NA
ARLP_08	ARLP_08-ARLP_08	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241796_1.fastq.gz	NA	NA
ARLP_10	ARLP_10-ARLP_10	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241797_1.fastq.gz	NA	NA
2DDS	2DDS-2DDS	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241798_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241798_2.fastq.gz	NA
LRC-1A	LRC-1A-Airaku-2	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241799_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241799_2.fastq.gz	NA
Amami	Amami-Amami	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241800_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241800_2.fastq.gz	NA
ARLP_07	ARLP_07-ARLP_07	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241801_1.fastq.gz	NA	NA
2936	2936-2936	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241802_1.fastq.gz	NA	NA
85054	85054-85054	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241803_1.fastq.gz	NA	NA
97016	97016-97016	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241804_1.fastq.gz	NA	NA
1262-16	1262-16-1262-16	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241805_1.fastq.gz	NA	NA
Ml9-83	Ml9-83-Ml9-83	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241806_1.fastq.gz	NA	NA
Ml9-84	Ml9-84-Ml9-84	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241807_1.fastq.gz	NA	NA
Ml9-86	Ml9-86-Ml9-86	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241808_1.fastq.gz	NA	NA
Ml9-87	Ml9-87-Ml9-87	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241809_1.fastq.gz	NA	NA
Ng12-33	Ng12-33-Ng12-33	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241810_1.fastq.gz	NA	NA
Ng13-32	Ng13-32-Ng13-32	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241811_1.fastq.gz	NA	NA
Ng13-33	Ng13-33-Ng13-33	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241812_1.fastq.gz	NA	NA
Ng14-35	Ng14-35-Ng14-35-1+2	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241813_1.fastq.gz	NA	NA
Ng15-36	Ng15-36-Ng15-36	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241814_1.fastq.gz	NA	NA
Ng15-37	Ng15-37-Ng15-37	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241815_1.fastq.gz	NA	NA
ARLP_29	ARLP_29-ARLP_29	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241816_1.fastq.gz	NA	NA
ARLP_30	ARLP_30-ARLP_30	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241817_1.fastq.gz	NA	NA
ARLP_11	ARLP_11-ARLP_11	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241818_1.fastq.gz	NA	NA
ARLP_12	ARLP_12-ARLP_12	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241819_1.fastq.gz	NA	NA
ARLP_13	ARLP_13-ARLP_13	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241820_1.fastq.gz	NA	NA
ARLP_14	ARLP_14-ARLP_14	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241821_1.fastq.gz	NA	NA
ARLP_20	ARLP_20-ARLP_20	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241822_1.fastq.gz	NA	NA
ARLP_23	ARLP_23-ARLP_23	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241823_1.fastq.gz	NA	NA
ARLP_25	ARLP_25-ARLP_25	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241824_1.fastq.gz	NA	NA
ARLP_27	ARLP_27-ARLP_27	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR6241825_1.fastq.gz	NA	NA
520	520-520	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987687_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987687_2.fastq.gz	NA
519	519-519b	0	4	PE	NA	double	half	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987688_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987688_2.fastq.gz	NA
519	519-519a	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987689_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987689_2.fastq.gz	NA
518	518-518	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987690_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987690_2.fastq.gz	NA
517	517-517	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987691_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987691_2.fastq.gz	NA
516	516-516	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987693_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987693_2.fastq.gz	NA
515	515-515b	0	4	PE	NA	double	half	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987695_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987695_2.fastq.gz	NA
515	515-515a	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987697_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987697_2.fastq.gz	NA
543	543-543	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987699_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987699_2.fastq.gz	NA
542	542-542	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987700_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987700_2.fastq.gz	NA
540	540-540	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987701_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987701_2.fastq.gz	NA
539	539-539	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987702_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987702_2.fastq.gz	NA
538	538-538	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987703_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987703_2.fastq.gz	NA
537	537-537	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987704_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987704_2.fastq.gz	NA
536	536-536	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987705_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987705_2.fastq.gz	NA
523A1	523A1-523A1b	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987706_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987706_2.fastq.gz	NA
523A1	523A1-523A1a	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987707_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987707_2.fastq.gz	NA
511	511-511b	0	4	PE	NA	double	half	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987708_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987708_2.fastq.gz	NA
511	511-511a	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987709_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR10987709_2.fastq.gz	NA
SM1	SM1-SM1	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR5832640_1.fastq.gz	NA	NA
CM1	CM1-CM1_Lib2	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR5832641_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR5832641_2.fastq.gz	NA
CM1	CM1-CM1_Lib1	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR5832642_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR5832642_2.fastq.gz	NA
Ch4	Ch4-Ch4	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR5832643_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR5832643_2.fastq.gz	NA
Airaku-3	Airaku-3-Airaku-3-TS	0	4	PE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR1132821_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR1132821_2.fastq.gz	NA
NHDP-55	NHDP-55-NHDP-55	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR062543_1.fastq.gz	NA	NA
W-09	W-09-W-09	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR062544_1.fastq.gz	NA	NA
NHDP-98	NHDP-98-NHDP-98	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR062638_1.fastq.gz	NA	NA
Thai-53	Thai-53-Thai-53	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR020800_1.fastq.gz	NA	NA
NHDP-63	NHDP-63-NHDP-63	0	4	SE	NA	double	full	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR020801_1.fastq.gz	NA	NA
MMW_H50_1_UK	MMW_H50_1_UK-SRR28001574	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001574_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001574_2.fastq.gz	NA
MMW_H50_1_UK	MMW_H50_1_UK-SRR28001551	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001551_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001551_2.fastq.gz	NA
MMW_H80_1_UK	MMW_H80_1_UK-SRR28001572	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001572_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001572_2.fastq.gz	NA
MMW_H80_1_UK	MMW_H80_1_UK-SRR28001598	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001598_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001598_2.fastq.gz	NA
MMW_H94_1_UK	MMW_H94_1_UK-SRR28001571	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001571_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001571_2.fastq.gz	NA
MMW_H94_1_UK	MMW_H94_1_UK-SRR28001591	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001591_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001591_2.fastq.gz	NA
SGW_S3_1_UK	SGW_S3_1_UK-SRR28001561	0	2	SE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001561.fastq.gz	NA	NA
SGW_S3_1_UK	SGW_S3_1_UK-SRR28001570	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001570_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001570_2.fastq.gz	NA
SGW_S3_1_UK	SGW_S3_1_UK-SRR28001568	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001568_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001568_2.fastq.gz	NA
SGW_S3_1_UK	SGW_S3_1_UK-SRR28001566	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001566_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001566_2.fastq.gz	NA
SGW_S3_1_UK	SGW_S3_1_UK-SRR28001564	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001564_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001564_2.fastq.gz	NA
SGW_S3_1_UK	SGW_S3_1_UK-SRR28001589	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001589_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001589_2.fastq.gz	NA
SGW_S3_1_UK	SGW_S3_1_UK-SRR28001587	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001587_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001587_2.fastq.gz	NA
SGW_S3_1_UK	SGW_S3_1_UK-SRR28001560	0	2	SE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001560.fastq.gz	NA	NA
SGW_S3_1_UK	SGW_S3_1_UK-SRR28001569	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001569_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001569_2.fastq.gz	NA
SGW_S3_1_UK	SGW_S3_1_UK-SRR28001567	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001567_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001567_2.fastq.gz	NA
SGW_S3_1_UK	SGW_S3_1_UK-SRR28001565	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001565_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001565_2.fastq.gz	NA
SGW_S3_1_UK	SGW_S3_1_UK-SRR28001563	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001563_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001563_2.fastq.gz	NA
SGW_S3_1_UK	SGW_S3_1_UK-SRR28001588	0	2	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001588_1.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/SRR28001588_2.fastq.gz	NA
raw_s.313	raw_s.313-b1e1l1p1_200525_L002	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/raw_ldo140-b1e1l1p1_AGAAGAC-TCTCAGC_L002_CutAdapt-eq_set-FLASH_corrected.200525_A00621_0231_BHMC7VDRXX.all_S61_L002_R1_001.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/raw_ldo140-b1e1l1p1_AGAAGAC-TCTCAGC_L002_CutAdapt-eq_set-FLASH_corrected.200525_A00621_0231_BHMC7VDRXX.all_S61_L002_R2_001.fastq.gz	NA
raw_s.313	raw_s.313-b1e1l1p1_210602_L004	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/raw_ldo140-b1e1l1p1_AGAAGAC-TCTCAGC_L004_CutAdapt-eq_set-FLASH_corrected.210602_A00621_0414_AH5LKFDSX2.all_S91_L004_R1_001.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/raw_ldo140-b1e1l1p1_AGAAGAC-TCTCAGC_L004_CutAdapt-eq_set-FLASH_corrected.210602_A00621_0414_AH5LKFDSX2.all_S91_L004_R2_001.fastq.gz	NA
raw_s.313	raw_s.313-b1e1l1p1-cap	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/raw_ldo140-b1e1l1p1-cap_220701_A00621_0713_BHNWWKDSX3_1046_S157_L002_R1_001.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/raw_ldo140-b1e1l1p1-cap_220701_A00621_0713_BHNWWKDSX3_1046_S157_L002_R2_001.fastq.gz	NA
raw_s.197	raw_s.197-A-B_b1e1l1p1	0	4	PE	NA	double	none	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/raw_ldo136-b1e1l1p1_L002_220701_A00621_0713_BHNWWKDSX3_R1_001.fastq.gz	/cfs/klemming/projects/supr/archaeogenetics/pochonz/Phylogenetics/leprae/fastqs/raw_ldo136-b1e1l1p1_L002_220701_A00621_0713_BHNWWKDSX3_R2_001.fastq.gz	NA
